,Provider_Id,HoldingCompanyName,DBAName,ProviderName,num_block
1852,46693,North Central Kansas Community Network,NCKCN,North Central Kansas Community Network,186
1853,46694,"Alliance Communications Cooperative, Inc.",Alliance Communications,"Alliance Communications  Coperative , Inc",3170
1854,46696,VoiceLite,Jefferson County Cable,"Jefferson County Cable, Inc",609
1855,46697,Outback Internet LLC,OutbackInternet,Outback Internet LLC,4867
1856,46698,"May, Bott et al.",New London Telephone,New London Telephone,227
1857,46699,Fort Code Inc.,Weiss Internet,Weiss Internet,3833
1858,46702,"Yankee Telecom, Inc.",Granite State Communications,"Granite State Telephone, Inc.",1538
1859,46703,"Enqwest, LLC",Enqwest LLC,"ENQWEST, LLC",11
1860,46707,American Broadband Communications et al.,"Eyecom, Inc.","Eyecom, Inc.",53
1861,46708,"Huntleigh Technology Group, Inc.",Huntleigh Technology Group Inc.,"Huntleigh Telecommunications Group, Inc.",17538
1862,46709,"Sierra Nevada Communications, LLC","Sierra Nevada Communications, LLC",Sierra Nevada Communications,165
1863,46710,Holland Board of Public Works,Holland Board of Public Works,Holland Board of Public Works,151
1864,46711,Pocomoke Holdings,bloosurf,bloosurf,15760
1865,46712,"Coleman County Telephone Cooperative, Inc.",Coleman County Telephone Cooperative Inc,"Coleman County Telephone Coop, Inc",2879
1866,46713,"Clarence Telephone Company, Inc.",CC,Cedar Communications,693
1867,46715,American Broadband Communications et al.,"Mukluk Telephone Company, Inc.","Mukluk Telephone Company, Inc.",464
1868,46719,"San Carlos Apache Telecommunications Utility, Inc.","San Carlos Apache Telecommunications Utility, Inc.","San Carlos Apache Telecommunications Utility, Inc.",519
1869,46720,"Native Network, Inc.",NativeNetworkInc,"Native Network, Inc.",6
1870,46721,Advanced Wireless,Advanced Wireless,"KCINDUR COMMUNICATIONS, INC",236
1871,46724,Cincinnati Bell Inc.,CBTS Virginia LLC,CBTS Virginia LLC,3
1872,46725,"Orlando Telephone Company, Inc.","Dais Communications, LLC","Orlando Telephone Company, Inc.",469
1873,46725,"Orlando Telephone Company, Inc.",Summit Broadband Inc.,"Orlando Telephone Company, Inc.",2200
1874,46728,"Public Utility District #2 of Grant County, WA","Public Utility District #2 of Grant County, WA","Public Utility District #2 of Grant County, WA",3722
1875,46730,Everstream Holding Company LLC,Everstream Holding Company LLC,Everstream Holding Company LLC,120
1876,46731,American Broadband Communications et al.,Holway Telephone Company,Holway Telephone Company,360
1877,46732,Fibre Alaska LLC,Fibre Alaska,Fibre Alaska,111
1878,46737,Cheyenne River Sioux Tribe Telephone Authority,Cheyenne River Sioux Tribe Telephone Authority,Cheyenne River Sioux Tribe Telephone Authority,572
1879,46738,VoiceLite,Blue Devil Cable,blue devil cable television inc,468
1880,46740,"SS Ventures, Inc.",Global Net,"Global Net, Inc.",59
1881,46742,American Broadband Communications et al.,KLM Telephone Company,KLM Telephone Company,769
1882,46746,Midwest Connections,Midwest Connections Inc,"Midwest Connections, Inc.",38
1883,46747,American Broadband Communications et al.,Interior Telephone Company,"Interior Telephone Company, Inc.",712
1884,46748,Chelan County PUD,Chelan County PUD,PUD No 1 of Chelan County,1594
1885,46749,Grauer Management Inc.,Wilson Communications,Wilson Telephone Co Inc,1655
1886,46750,"Callabyte Technology, LLC","Callabyte Technology, LLC","Callabyte Technology, LLC",2705
1887,46754,New Source Broadband,New Source Broadband,New Source Broadband I LLC,9591
1888,46754,New Source Broadband,New Source Broadband Eastland,New Source Broadband I LLC,2254
1889,46755,"Board of Water, Light & Sinking Fund Commissioners","Board of Water, Light & Sinking Fund Commissioners of the City of Dalton, Georgia d/b/a Dalton Utili","Board of Water, Light & Sinking Fund Commissioners of the City of Dalton, Georgia d/b/a Dalton Utilities",3131
1890,46756,"QCOL, Inc.",QCOL Inc,"QCOL, Inc.",687
1891,46757,"Gutierrez-Palmenberg, Inc.",Phoenix Internet,Phoenix Internet,59695
1892,46758,"Wired or Wireless, Inc.",Priest Lake Broadband,"Wired or Wireless, Inc.",1224
1893,46759,Golden Communications LLC,Goldcomm,TOWN & COUNTRY CABLE TV AND TELECOMMUNICATIONS,36
1894,46760,American Broadband Communications et al.,N. W. Communications,N. W. Communications,116
1895,46762,Ft. Jennings Telephone Company,FJ Communications,The Ft. Jennings Telephone Co.,440
1896,46768,"Hanson Communications, Inc.",Starbuck,Starbuck Telephone Company,223
1897,46769,"May, Bott et al.",Stoutland Telephone,Stoutland Telephone,317
1898,46771,Electronics Service Company of Hamlet,Electronics Service Company,MURRAY BILLINGSLEY,8352
1899,46773,"Public Service Communications, Inc.",PublicServiceTelephone,Public Service Telephone Company,886
1900,46774,Telephone Electronics Corporation,Roanoke Telephone Company,"Roanoke Telephone Co., Inc.",1471
1901,46775,Telephone Electronics Corporation,National Telephone of Alabama,"National Telephone of Alabama, Inc.",2165
1902,46776,Benton Ridge Telephone Company,Benton Ridge Telephone,Benton Ridge Telephone Co,416
1903,46777,Monster Broadband Inc.,Monster Broadband Inc.,Monster Broadband,11005
1904,46779,Western Iowa Telephone Association,Western Iowa Telephone Association,Western Iowa Telephone Association,1687
1905,46780,Northern Community Investment Corporation,Wireless LINC,Northern Community Investment Corporation,1443
1906,46781,"Totah Communications, Inc.","BartNet IP, LLC","Totah Communications, Inc.",1015
1907,46781,"Totah Communications, Inc.","Totel Customer Services, Inc.","Totah Communications, Inc.",2466
1908,46783,Verde Valley Internet,Verde Valley Internet,"Connection Concepts, LLC - DBA: Verde Valley Internet",80
1909,46784,Consolidated Telephone Company,Consolidated Telecommunications Company,Consolidated Telephone Company,2016
1910,46786,"Blackfoot Telephone Cooperative, Inc.",FREMONTTELECOM,Fremont Telcom Co.,611
1911,46787,"Aurora Communications, Inc.",Aurora Communications,"Aurora Communications, Inc.",396
1912,46789,Western Iowa Telephone Association,Western Iowa Telephone Association-KING,Western Iowa Telephone Association,49
1913,46790,Mutual Telephone Company (IA),Premier Communications,Mutual Telephone Company,411
1914,46792,Mutual Telephone Company (IA),Premier Communications,Webb-Dickens Telephone Corporation,278
1915,46793,Safelink Internet,SafelinkInternet,Safelink Internet,60002
1916,46796,Mutual Telephone Company (IA),Hospers Telephone Exchange,"Hospers Telephone Exchange, Inc.",143
1917,46798,"Jabo Communications, LLC",JaboCommunications,"Jabo Communications, LLC",5
1918,46799,"Milford Communications, LLC",Milford Communications,"MILFORD COMMUNICATIONS, LLC",198
1919,46800,Karuk Tribe,Aan Chuuphan,Karuk Tribe,32
1920,46801,Mutual Telephone Company (IA),Northern Iowa Telephone Company,Northern Iowa Telephone Company,951
1921,46802,Lumos Networks Corp.,Lumos Networks Inc,Lumos Telephone of Botetourt Inc.,2998
1922,46803,"Ponderosa Communications, Inc.","Table Top Telephone Company, Inc",TABLE TOP TELEPHONE COMPANY,842
1923,46806,"UpNet WI, LLC",UPNETWI,upnetwi,35
1924,46808,Westgate Communications LLC,WeavTel,Westgate Communications LLC,2
1925,46809,"Raw Bandwidth Telecom, Inc.",Raw Bandwidth Communications,"Raw Bandwidth Telecom, Inc.",17848
1926,46810,Guiness Communications Inc.,DELTA CABLE,Guiness Communications Inc. dba Delta Cable Vision,74
1927,46812,Aeron Wireless LLC,Aeron Wireless,Aeron Wireless LLC,14
1928,46816,"Smart City Finance, LLC",Smart City Solutions II LLC,"Smart City Solutions, LLC",324
1929,46819,"Rural Texas Broadband, Inc.",Rural Texas Broadband,Rural Texas Broadband,9114
1930,46820,"Sweetser Rural Telephone Company, Inc.",COMTECK OF INDIANA,Sweetser Telephone,325
1931,46821,Johnson Telephone Company,Johnson Telephone Company,Johnson Telephone Company,762
1932,46823,Yadkin Valley Telephone Membership Corporation,Yadtel,Yadkin Valley Telephone Membership Corporation,2387
1933,46824,"ICTC Group, Inc.",Inter-Community Telephone,Inter-Community Telephone,2995
1934,46828,BEK Communications Cooperative,BEK Communications Cooperative,BEK Communications Cooperative,10121
1935,46829,Hancock Rural Telephone Corporation,NineStar Connect,NineStar Connect,866
1936,46831,"Bitcom, LLC",BitcomLLC,"BitCom, LLC",3
1937,46832,Chickasaw Holding Company,Chickasaw Telephone Company,Chickasaw Telephone Company,2304
1938,46834,Mohawk Networks LLC,Mohawk Networks,Mohawk Networks LLC,154
1939,46835,Door County Broadband LLC,Door County Broadband LLC,Door County Broadband LLC,144
1940,46835,Door County Broadband LLC,"Door County Broadband, LLC",Door County Broadband LLC,603
1941,46839,"Phoenix Broadband, LLC","Phoenix Broadband, LLC","Phoenix Broadband, LLC",314
1942,46840,"Rangeley Internet Company, LLC","Rangeley Internet company, LLC","Rangeley Internet Company, LLC",10
1943,46842,Ft. Jennings Telephone Company,FJ Communications,"F J Communications, Inc.",543
1944,46843,netBlazr Inc.,netBlazr Inc,netBlazr Inc.,6268
1945,46844,City of Windom,City of Windom/Windomnet,City of Windom Cable Commuications,300
1946,46846,Benton Cooperative Telephone Company,"Benton Cablevision, Inc.","BENTON CABLEVISION, INC.",392
1947,46849,Gainesville Regional Utilities,GRUCom,Gainesville Regional Utilities,201
1948,46850,"American Samoa Telecom, LLC",Bluesky Communications,"AST Telecom, LLC",30
1949,46851,Master Vision,MasterVision,Master Vision,117
1950,46852,LinOra Corp.,Wilderness Wireless,"LinOra Corp, dba Wilderness Wireless",806
1951,46853,Aerolink Networks,Aerolink Networks,Karl Stainke,44
1952,46854,Central Virginia Electric Cooperative,Firefly Fiber Broadband,"Central Virginia Services, Inc.",4
1953,46856,Twin Lakes Telephone Cooperative Corporation,Twin Lakes,Twin Lakes Telephone Cooperative Corporation,9821
1954,46857,Consolidated Telephone Company,Consolidated Telecommunications Company,Consolidated Telephone Company,2591
1955,46858,"QX Networking and Design, Inc.",QXNET,QX.net,565
1956,46859,"TISD, Inc.",TISD Inc,"TISD, Inc.",51
1957,46862,Yadkin Valley Telephone Membership Corporation,Yadtel,"Yadkin Valley Telecom, Inc.",636
1958,46863,"Gorham Communications, Inc.",Gorham Telephone Company Inc.,Gorham Telephone Company,638
1959,46866,Mercury Network Corporation,Mercury Network,Mercury Network Corporation,5921
1960,46867,RT21.NET,RT21.NET,RT21.NET,1967
1961,46868,"Atlas Telephone Company, Inc.",Atlas Telephone Company,Atlas Telephone Company,274
1962,46871,Mutual Telephone Company (IA),Premier Communications,Heartland Telecommunications Company of Iowa,2302
1963,46873,"Pickwick Cablevision, Inc.",Pickwick Cablevision Inc.,"Pickwick Cablevision, Inc.",61
1964,46874,"TRI-COUNTY FIBER COMMUNICATIONS, LLC","Tri-County Fiber Communications, LLC","TRI-COUNTY FIBER COMMUNICATIONS, LLC",178
1965,46876,Northwest Telephone Cooperative,Northwest Telephone Cooperative Association,Northwest Telephone Cooperative Association,527
1966,46877,Northeast Nebraska Telephone Company,NORHTEAST NEBRASKA TELEPHONE CO,Northeast Nebraska Telephone Company,1
1967,46877,Northeast Nebraska Telephone Company,Northeast Nebraska Telephone Company,Northeast Nebraska Telephone Company,5219
1968,46879,X1 Communications,X1 Communications,X1 Communications Inc,3277
1969,46881,"Olin Telephone Company, Inc.",Olin Telephone Company,"Olin Telephone Company, Inc.",210
1970,46882,Baraga Telephone Company Inc.,Baraga Telephone,Baraga Telephone Company,1052
1971,46884,Delta Communications,Clearwave Communications,Delta Communications,2373
1972,46885,"Blackfoot Telephone Cooperative, Inc.",Blackfoot Telephone Cooperative Inc,"Blackfoot Telephone Cooperative, Inc.",2013
1973,46886,Lemonweir Valley Telephone Company,Lemonweir Valley Telephone,Lemonweir Valley Telephone Company,1245
1974,46887,"Vermont National Telephone Company, Inc.",Vermont Telephone Company,"Vermont Telephone Co., Inc",4158
1975,46888,Lemonweir Valley Telephone Company,LVT Corp,LVT Corp,54
1976,46889,Northwest Telephone Cooperative,Pocahontas Fiber Network,Pocahontas Fiber Network,72
1977,46890,City of Auburn,Auburn Essential Services,City of Auburn,722
1978,46892,Northeast Nebraska Telephone Company,Clarks Telecommunications Co.,Clarks Telecommunications Co.,967
1979,46899,Bloomingdale Home Telephone Company,"BLOOMINGDALE HOME TELEPHONE COMPANY,INC.","BLOOMINGDALE HOME TELEPHONE COMPANY,INC.",136
1980,46900,Concept Communication Corp.,Concept Cable,CONCEPT COMMUNICATION CORP,704
1981,46901,"Micrologic, Inc.",Micrologic,"Micrologic, Inc.",9302
1982,46902,"New Paris Telephone Company, Inc.",New Paris Telephone,"New Paris Telephone, Inc.",1953
1983,46903,"InfoPathways, Inc.",Bethune Company LLC. dba Freedom Broadband,Bethune Company LLC. dba Freedom Broadband,465
1984,46907,MBS Holdings,Alteva of Warwick LLC,Alteva of Warwick LLC,39
1985,46908,Back 40 Wireless LLC,Back 40 Wireless LLC,Back 40 Wireless,7723
1986,46911,Premier Satellite,Premier Satellite,Premier Satellite,52
1987,46912,Washington County Rural Telephone Cooperative,Tele-Media Solutions,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,569
1988,46913,Northeast Nebraska Telephone Company,"CENCOM, INC.","CenCom, Inc.",15
1989,46914,"Alliance Communications Cooperative, Inc.",Alliance Communications,"Rock County Broadband Alliance, LLC.",823
1990,46915,"Vermont National Telephone Company, Inc.",Vermont Telephone Company,"Vermont Telephone Co., Inc",24
1991,46923,"Tri-Co Technologies, LLC",Crosslake Communications ILEC,"Tri-Co Technologies, LLC",1248
1992,46924,Bixby Telephone Company,BTC Broadband,BTC Broadband,2123
1993,46925,S&B Technology Consultants,S&B TECHNOLOGY CONSULTANTS,S&B Technology Consultants,3104
1994,46926,"Ken-Tenn Wireless, LLC",Ken-Tenn Wireless,Ken-Tenn Wireless,1006
1995,46928,"AiroNet, LLC",AiroNet,"AiroNet, LLC",4533
1996,46929,Telephone Electronics Corporation,"Crockett Telephone Company, Inc.","Crockett Telephone Co., Inc.",1503
1997,46933,San Diego Broadband,San Diego Broadband,San Diego Broadband,21112
1998,46934,Mtida LLC,Mtida LLC,Mtida LLC,1278
1999,46935,Benton Ridge Telephone Company,Community Fiber Solutions,Community Fiber Solutions Incorporated,4871
2000,46937,"Blueriver Communications, Inc.",BlueriverNetworking,"Blueriver Networking Services, Inc.",650
2001,46938,Northwest Telephone Cooperative,AFMTC DEC18,Ayrshire Farmers Mutual Telephone Company,202
2002,46943,Telephone Electronics Corporation,Bay Springs Telephone Company,"Bay Springs Telephone Co., Inc.",1845
2003,46943,Telephone Electronics Corporation,"Bay Springs Telephone Company, Inc.","Bay Springs Telephone Co., Inc.",5624
2004,46944,South Central Telephone Association Inc.,SCTELCOM,South Central Telephone Association Inc.,1859
2005,46945,"Exwire, Inc",Exwire Inc.,"Exwire, Inc",160
2006,46946,Roanoke Electric Membership Corp.,Roanoke Connect,Roanoke Electric Membership Corp.,33
2007,46947,Scio Mutual Telephone Association,SCIO MUTUAL TELEPHONE,Scio Mutual Telephone Association,184
2008,46953,"Com Net, Inc.",Independents Fiber Network,"Independents Fiber Network, LLC",12402
2009,46954,Clearcom Inc.,Sandwich Isles Broadband Services,Clearcom Inc,56
2010,46956,"Tri County Telephone Association, Inc.",TRI COUNTY,"TRI County Telephone Association, Inc.",1122
2011,46956,"Tri County Telephone Association, Inc.","TRI County Telephone Association, Inc.","TRI County Telephone Association, Inc.",9514
2012,46957,Monmouth Independence Network,Monmouth Independence Networks,MInet,374
2013,46958,"Community Antenna System, Inc.","Community Antenna System, Inc. WI",COMMUNITY ANTENNA SYSTEM INC,112
2014,46959,Scott County Telephone Cooperative,Scott County Telephone Cooperative,Scott County Telephone Cooperative,1368
2015,46960,Miles Wireless,Miles Wireless,Miles Wireless,671
2016,46961,Otelco Inc.,Otelco,Hopper Telecommunications LLC,440
2017,46965,Northwest Telephone Cooperative,"Northwest Communications, Inc.","Northwest Communications, Inc.",2971
2018,46966,Small Business Solutions Group LLC,Small Business Solutions Group DBA RuralReach.com,Small Business Solutions Group L.L.C.,3493
2019,46968,"New Paris Telephone Company, Inc.",New Paris Telephone's Quality Cable,New Paris Telephones Quality Cablevision,249
2020,46969,"Crazy Communications, LLC",Crazy Communications,"Crazy Communications, LLC",402
2021,46971,Griggs County Telephone Co,Griggs County Telephone Company,Griggs County Telephone Co,2128
2022,46973,SWIFT Services LLC,SWIFT Services,SWIFT Services LLC,82
2023,46975,MiBroadband LLC,Harmony Telephone Company,MiBroadband,632
2024,46977,"Churchill County, State of Nevada",CCCommunications,Churchill County Telephone dba CC Communications,968
2025,46979,Webster-Calhoun Cooperative Telephone Association,Webster-Calhoun Cooperative Telephone Association,Webster-Calhoun Cooperative Telephone Association,2252
2026,46980,"Plains Cooperative Telephone Association, Inc.","Plains Cooperative Telephone Association, Inc.","Plains Cooperative Telephone Association, Inc.",1279
2027,46981,Rarity Communications,Rarity Communications,Rarity Communications,43
2028,46983,Griggs County Telephone Company,"MLGC, LLC","MLGC, L.L.C.",192
2029,46985,"Electronic Corporate Pages, Inc.",Western Broadband,ECPI,927
2030,46986,Bay Country Communications,Bay Country Communications,Bay Country Communications,350
2031,46987,"Ralls Technologies, LLC","Ralls Technologies, L.L.C.","Ralls Technologies, LLC",740
2032,46988,"Point Broadband, LLC",Point Broadband LLC,"Point Broadband, LLC",1102
2033,46989,Innovative Financial Technologies LLC,Amarillo Wireless,Innovative Financial Technologies LLC,125
2034,46990,"F&B Communications, Inc.",F&B Communications Inc.,"F&B Communications, Inc.",305
2035,46991,"F&B Communications, Inc.",F&B Communications Inc.,"F&B Communications, Inc.",607
2036,46992,"Nova Cablevision, Inc.","Nova Cablevision, Inc.",Nova Cablevision Inc.,251
2037,46994,Braintree Electric Light Department,BELD Broadband,Braintree Electric Light Department,488
